player_id,player_name,team_id,team_name,season,competition,shirt_number,position,age,nationality,in_squad,appearances,goals,minutes_played
796254,Gustavo Gutiérrez,1804,Deportivo Toluca,2021,MEX1,12,Goalkeeper,24,Mexico,17,6,0,540
236710,Luis García,1804,Deportivo Toluca,2021,MEX1,1,Goalkeeper,28,Mexico,14,11,0,990
159131,Alfredo Saldívar,1804,Deportivo Toluca,2021,MEX1,0,Goalkeeper,31,Mexico,0,0,0,0
993723,Ronaldo Beltrán,1804,Deportivo Toluca,2021,MEX1,0,Goalkeeper,19,Mexico,2,0,0,0
955303,Everardo López,1804,Deportivo Toluca,2021,MEX1,0,Centre-Back,16,Mexico,7,1,0,54
371169,Haret Ortega,1804,Deportivo Toluca,2021,MEX1,23,Centre-Back,21,Mexico,15,14,0,1260
854360,Jorge Rodríguez,1804,Deportivo Toluca,2021,MEX1,194,Left-Back,19,Mexico,16,16,0,1189
270035,Raúl López,1804,Deportivo Toluca,2021,MEX1,2,Right-Back,28,Mexico,16,14,0,962
431703,Miguel Barbieri,1804,Deportivo Toluca,2021,MEX1,0,Centre-Back,27,Argentina,0,0,0,0
186201,Carlos Guzmán,1804,Deportivo Toluca,2021,MEX1,3,Right-Back,27,Mexico,12,11,0,706
588985,Óscar Vanegas,1804,Deportivo Toluca,2021,MEX1,28,Centre-Back,25,Colombia,11,11,0,862
988440,Abraham Villegas,1804,Deportivo Toluca,2021,MEX1,0,Left-Back,18,Mexico,1,0,0,0
226306,Valber Huerta,1804,Deportivo Toluca,2021,MEX1,4,Centre-Back,27,Chile,12,11,2,837
58642,Jorge Torres Nilo,1804,Deportivo Toluca,2021,MEX1,6,Left-Back,33,Mexico,12,5,0,284
426437,Diego Rosales,1804,Deportivo Toluca,2021,MEX1,22,Right-Back,23,Mexico,0,0,0,0
911362,Óscar Chávez,1804,Deportivo Toluca,2021,MEX1,24,Defender,21,Mexico,0,0,0,0
797053,Brandon Sartiaguín,1804,Deportivo Toluca,2021,MEX1,26,Centre-Back,21,Mexico,8,3,0,122
83330,Rodrigo Salinas,1804,Deportivo Toluca,2021,MEX1,29,Right-Back,33,Mexico,0,0,0,0
612175,Eduardo García,1804,Deportivo Toluca,2021,MEX1,0,Right-Back,20,Mexico,2,0,0,0
375610,Leonardo Fernández,1804,Deportivo Toluca,2021,MEX1,10,Attacking Midfield,22,Uruguay,15,15,7,1153
599732,Kevin Castañeda,1804,Deportivo Toluca,2021,MEX1,8,Attacking Midfield,21,Mexico,14,11,1,572
332829,Jordan Sierra,1804,Deportivo Toluca,2021,MEX1,15,Central Midfield,24,Ecuador,17,17,0,1303
248346,Claudio Baeza,1804,Deportivo Toluca,2021,MEX1,20,Defensive Midfield,27,Chile,16,16,0,1392
222005,Pablo González,1804,Deportivo Toluca,2021,MEX1,5,Central Midfield,28,Mexico,17,3,0,33
353263,Alan Rodríguez,1804,Deportivo Toluca,2021,MEX1,30,Central Midfield,25,Mexico,17,14,0,452
604642,Iván Acero,1804,Deportivo Toluca,2021,MEX1,16,Central Midfield,21,Mexico,10,0,0,0
203537,José Juan Vázquez,1804,Deportivo Toluca,2021,MEX1,0,Defensive Midfield,33,Mexico,0,0,0,0
26268,Rubens Sambueza,1804,Deportivo Toluca,2021,MEX1,0,Attacking Midfield,37,Argentina,0,0,0,0
55042,Diego Rigonato,1804,Deportivo Toluca,2021,MEX1,0,Left Midfield,33,Brazil,9,9,1,459
103402,Antonio Ríos,1804,Deportivo Toluca,2021,MEX1,0,Defensive Midfield,32,Mexico,0,0,0,0
668496,Isaías Violante,1804,Deportivo Toluca,2021,MEX1,0,Left Winger,17,Mexico,9,7,1,148
520405,Braian Samudio,1804,Deportivo Toluca,2021,MEX1,18,Centre-Forward,25,Paraguay,12,11,0,258
265481,Michael Estrada,1804,Deportivo Toluca,2021,MEX1,0,Centre-Forward,25,Ecuador,1,0,0,0
347575,Daniel Álvarez,1804,Deportivo Toluca,2021,MEX1,11,Left Winger,26,Mexico,17,14,1,635
688069,Juan Gamboa,1804,Deportivo Toluca,2021,MEX1,0,Right Winger,20,Mexico,0,0,0,0
249789,Alexis Canelo,1804,Deportivo Toluca,2021,MEX1,25,Centre-Forward,29,Argentina,13,13,2,979
76924,Felipe Pardo,1804,Deportivo Toluca,2021,MEX1,0,Right Winger,30,Colombia,0,0,0,0
694159,Diego Abitia,1804,Deportivo Toluca,2021,MEX1,0,Centre-Forward,18,Mexico,1,1,0,1
304322,Diego Chávez,1804,Deportivo Toluca,2021,MEX1,0,Centre-Forward,26,Mexico,0,0,0,0
719927,Javier Hernández,1804,Deportivo Toluca,2021,MEX1,0,Centre-Forward,21,Mexico,2,0,0,0
787254,Juan Pablo Ozuna,1804,Deportivo Toluca,2021,MEX1,0,Centre-Forward,17,Mexico,2,0,0,0
172285,Camilo Sanvezzo,1804,Deportivo Toluca,2021,MEX1,17,Centre-Forward,32,Brazil,17,17,3,1058
253892,Ian González,1804,Deportivo Toluca,2021,MEX1,19,Centre-Forward,28,Spain,11,10,1,507
227671,Tiago Volpi,1804,Deportivo Toluca,2023,MEX1,1,Goalkeeper,32,Brazil,17,17,5,1530
796254,Gustavo Gutiérrez,1804,Deportivo Toluca,2023,MEX1,0,Goalkeeper,26,Mexico,0,0,0,0
236710,Luis García,1804,Deportivo Toluca,2023,MEX1,22,Goalkeeper,30,Mexico,17,0,0,0
993723,Ronaldo Beltrán,1804,Deportivo Toluca,2023,MEX1,181,Goalkeeper,21,Mexico,0,0,0,0
572675,Maxi Araújo,1804,Deportivo Toluca,2023,MEX1,11,Left-Back,23,Uruguay,15,15,1,845
671479,Federico Pereira,1804,Deportivo Toluca,2023,MEX1,6,Centre-Back,23,Uruguay,17,17,3,1530
552912,Bruno Méndez,1804,Deportivo Toluca,2023,MEX1,4,Centre-Back,23,Uruguay,0,0,0,0
344854,Jesús Gallardo,1804,Deportivo Toluca,2023,MEX1,20,Left-Back,28,Mexico,0,0,0,0
471988,Brian García,1804,Deportivo Toluca,2023,MEX1,17,Left-Back,25,Mexico,17,17,3,1384
955303,Everardo López,1804,Deportivo Toluca,2023,MEX1,0,Centre-Back,18,Mexico,5,0,0,0
178984,Luan,1804,Deportivo Toluca,2023,MEX1,13,Centre-Back,30,Brazil,0,0,0,0
799707,Mauricio Isaís,1804,Deportivo Toluca,2023,MEX1,12,Left-Back,22,Mexico,17,5,0,136
353034,Juan Escobar,1804,Deportivo Toluca,2023,MEX1,24,Centre-Back,27,Paraguay,13,12,0,899
614303,Adrián Mora,1804,Deportivo Toluca,2023,MEX1,27,Centre-Back,25,Mexico,11,4,0,62
854027,Fernando Piñuelas,1804,Deportivo Toluca,2023,MEX1,3,Centre-Back,25,Mexico,12,1,0,1
124788,Carlos Orrantía,1804,Deportivo Toluca,2023,MEX1,8,Right-Back,32,Mexico,17,15,0,852
74421,Andrés Mosquera,1804,Deportivo Toluca,2023,MEX1,26,Centre-Back,33,Colombia,0,0,0,0
988440,Abraham Villegas,1804,Deportivo Toluca,2023,MEX1,184,Left-Back,20,Mexico,7,3,0,79
959226,Emiliano Freyfeld,1804,Deportivo Toluca,2023,MEX1,27,Centre-Back,19,Mexico,0,0,0,0
226306,Valber Huerta,1804,Deportivo Toluca,2023,MEX1,4,Centre-Back,29,Chile,8,7,0,627
1152301,Brayan Monroy,1804,Deportivo Toluca,2023,MEX1,182,Defender,18,Mexico,0,0,0,0
597728,Marcel Ruiz,1804,Deportivo Toluca,2023,MEX1,14,Central Midfield,22,Mexico,16,16,1,1317
411709,Jesús Angulo,1804,Deportivo Toluca,2023,MEX1,10,Attacking Midfield,26,Mexico,17,16,3,799
483446,Tomás Belmonte,1804,Deportivo Toluca,2023,MEX1,5,Defensive Midfield,25,Argentina,17,17,1,908
575368,Frankie Amaya,1804,Deportivo Toluca,2023,MEX1,24,Central Midfield,22,United States,0,0,0,0
248346,Claudio Baeza,1804,Deportivo Toluca,2023,MEX1,23,Defensive Midfield,29,Chile,15,15,1,1161
