player_id,player_name,team_id,team_name,season,competition,shirt_number,position,age,nationality,in_squad,appearances,goals,minutes_played
242089,Jindrich Stanek,62,SK Slavia Prague,2023,TS1,36,Goalkeeper,27,Czech Republic,8,8,0,720
240536,Ales Mandous,62,SK Slavia Prague,2023,TS1,28,Goalkeeper,31,Czech Republic,30,16,0,1440
565471,Jan Sirotnik,62,SK Slavia Prague,2023,TS1,31,Goalkeeper,21,Czech Republic,5,0,0,0
189630,Ondrej Kolar,62,SK Slavia Prague,2023,TS1,1,Goalkeeper,28,Czech Republic,21,6,0,540
1111589,El Hadji Malick Diouf,62,SK Slavia Prague,2023,TS1,12,Left-Back,18,Senegal,10,6,1,357
544149,David Zima,62,SK Slavia Prague,2023,TS1,4,Centre-Back,22,Czech Republic,11,9,0,744
567738,Igoh Ogbu,62,SK Slavia Prague,2023,TS1,5,Centre-Back,23,Nigeria,28,25,0,2140
534568,Tomas Vlcek,62,SK Slavia Prague,2023,TS1,27,Centre-Back,22,Czech Republic,30,20,0,1523
585068,Aiham Ousou,62,SK Slavia Prague,2023,TS1,0,Centre-Back,23,Syria,5,1,0,90
765094,Mikulas Konecny,62,SK Slavia Prague,2023,TS1,0,Centre-Back,17,Czech Republic,0,0,0,0
343558,Ondrej Zmrzly,62,SK Slavia Prague,2023,TS1,33,Left-Back,24,Czech Republic,12,9,1,453
216278,Tomas Holes,62,SK Slavia Prague,2023,TS1,3,Centre-Back,30,Czech Republic,27,24,2,1852
394435,Sheriff Sinyan,62,SK Slavia Prague,2023,TS1,2,Centre-Back,26,The Gambia,11,4,0,47
213975,Taras Kacharaba,62,SK Slavia Prague,2023,TS1,30,Centre-Back,28,Ukraine,7,1,0,90
839549,Jan Tredl,62,SK Slavia Prague,2023,TS1,0,Right-Back,18,Czech Republic,1,0,0,0
344321,Michal Tomic,62,SK Slavia Prague,2023,TS1,29,Right-Back,24,Slovakia,29,21,2,905
547812,Andres Dumitrescu,62,SK Slavia Prague,2023,TS1,22,Left-Back,22,Romania,9,2,0,97
740556,Matej Zachoval,62,SK Slavia Prague,2023,TS1,0,Left-Back,18,Czech Republic,0,0,0,0
129655,Jan Boril,62,SK Slavia Prague,2023,TS1,18,Centre-Back,32,Czech Republic,20,11,2,970
580978,Christos Zafeiris,62,SK Slavia Prague,2023,TS1,10,Central Midfield,20,Greece,24,23,2,1366
292779,Lukas Provod,62,SK Slavia Prague,2023,TS1,17,Attacking Midfield,26,Czech Republic,27,26,3,1645
401475,Oscar,62,SK Slavia Prague,2023,TS1,19,Central Midfield,24,Liberia,26,26,0,2083
493758,David Doudera,62,SK Slavia Prague,2023,TS1,21,Right Midfield,25,Czech Republic,25,20,0,1279
321195,Ondrej Lingr,62,SK Slavia Prague,2023,TS1,0,Attacking Midfield,24,Czech Republic,3,3,1,171
503638,Mohamed Ihattaren,62,SK Slavia Prague,2023,TS1,0,Attacking Midfield,21,Morocco,0,0,0,0
1066142,Dominik Pech,62,SK Slavia Prague,2023,TS1,0,Attacking Midfield,16,Czech Republic,1,0,0,0
504189,Conrad Wallem,62,SK Slavia Prague,2023,TS1,6,Right Midfield,23,Norway,24,23,5,1451
186380,Jakub Hromada,62,SK Slavia Prague,2023,TS1,25,Defensive Midfield,27,Slovakia,15,7,0,226
839537,Matej Zitny,62,SK Slavia Prague,2023,TS1,0,Defensive Midfield,18,Czech Republic,0,0,0,0
552055,David Pech,62,SK Slavia Prague,2023,TS1,20,Central Midfield,21,Czech Republic,0,0,0,0
234153,Lukas Masopust,62,SK Slavia Prague,2023,TS1,8,Right Midfield,30,Czech Republic,26,21,0,955
