competition_id,n_players_with_match
LET1,325
LETP,310
FS,187
LET2,184
ECLQ,183
U21Q,97
CLQ,91
U19Q,91
U17Q,83
ELQ,71
LT19,58
19YL,52
LETA,44
EL,37
WMQ6,32
EMQ,29
BTCU,23
UNLC,22
UNLD,20
UNPO,20
UCOL,19
TSP,16
TS1,15
LI1,14
UKR1,13
UKRP,13
CZ3C,13
LTVP,13
TDV,13
CPO1,11
SKC,11
TS2,11
POPO,10
ZYP1,10
SPjr,9
SLO1,9
CITP,9
BRA2,8
PO2,8
ROMP,8
UKR2,8
SK2,7
CZ19,7
17EU,7
PL1,7
SERP,7
SER1,7
20WC,7
CB20,7
BRC,7
NLP,7
NL2,7
PLIC,6
FRC,6
ZYPA,6
PT23,6
GRP,6
KR1,6
POPU,6
SL1,6
ITJP,6
20AC,6
PO1,5
SLMR,5
17WC,5
CAFC,5
NO1,5
NOPO,5
SER2,5
IJ1,5
ITJ4,5
NLJB,5
FRYC,5
RO1,5
UA3L,5
NL1,5
ALB1,5
ALBP,5
CZ3M,5
P3Au,4
PT3A,4
GR1,4
PL2,4
EST1,4
ESTP,4
CIT,4
T1AR,4
SLP,4
19EU,4
KRC,4
KR2,4
FR1,4
FI1,4
FIS,4
CZ21,4
ZYPM,4
GRS2,4
POCP,4
BRCM,4
UARP,4
ITJ7,4
WMQ2,4
SU20,3
BULP,3
JEMP,3
J1YL,3
IT3B,3
CILP,3
17AC,3
DFB,3
RLN3,3
SR1C,3
21EU,3
UNG1,3
UNGP,3
FR2,3
FIL,3
F1CL,3
FR4B,3
IT2,3
RSER,3
BE1,3
FI2,3
CL,3
BRA1,3
SCP,3
SC1,3
SAM2,3
CPSC,3
BRA3,3
P23Q,3
GCQU,3
C220,3
NLBE,3
NLAJ,3
NLVB,3
SCC,3
PTPR,3
NO2,3
BRA4,3
SLAR,3
CLIY,3
IJ2B,3
UKRA,3
FLAP,3
NLBV,3
SE3N,3
RO2,3
JAP3,3
PL31,3
T1MR,3
FR4C,2
FR4D,2
F19F,2
FR4A,2
FR5J,2
CPSA,2
BU1,2
HRSC,2
RLW3,2
DKDL,2
DFBJ,2
EST3,2
OLRP,2
IT3P,2
IT3C,2
AFCQ,2
FAC,2
GB21,2
GBFL,2
A1,2
L2,2
ofb,2
POSL,2
SL2,2
CR19,2
NPFL,2
FRL,2
IJ2A,2
PVCR,2
SR1R,2
SB19,2
GE1N,2
CCB,2
KOP1,2
KO1,2
3CZP,2
F1CE,2
CYSC,2
S2PO,2
BRRS,2
IRPO,2
IRPC,2
IR1,2
2SAM,2
CLI,2
BCP1,2
POLL,2
CVSP,2
POWM,2
PDV2,2
CCAC,2
COLE,2
CRPV,2
CRPD,2
CRPO,2
GOCU,2
WMQ3,2
CNNF,2
PDV1,2
CNLA,2
CIF,2
SCCR,2
FIWC,2
COPA,2
CCL,2
NLJV,2
NLBJ,2
C2,2
BRVE,2
MO1N,2
MWP1,2
ACL,2
UAEP,2
BRPR,2
TRP,2
PN1C,2
PN1A,2
JD21,2
F19A,2
CSUS,2
C20P,2
GHPL,2
FR5B,2
MNEC,2
MNE1,2
KAZP,2
QFLC,2
KAS1,2
C1,2
F1CC,2
PON2,2
511,2
NTD,2
NLAE,2
510,2
RESU,2
CYP2,2
P23C,2
IT4B,2
R2AO,2
BVP,2
MLSP,2
E4G3,2
CDR,2
KOBU,2
SK19,2
IT4H,2
JAPC,2
E3G2,2
ARM1,2
ARPO,2
CDN1,2
CAN,2
MAZ1,2
RO1R,2
LIM,2
SWEP,2
ITJ6,2
FR5H,1
FR3,1
P232,1
AZ1,1
ASPK,1
AZ1M,1
OLW3,1
JPKA,1
JRCL,1
TOHL,1
J18E,1
SKJN,1
J18W,1
BEY1,1
BEYO,1
RHL,1
RLP,1
AOLR,1
ESTR,1
IT4D,1
IT4,1
BE2,1
18GB,1
POCO,1
FAYC,1
CNAT,1
GB18,1
NLS6,1
BIHP,1
JGD3,1
BHSC,1
NOSC,1
RTIP,1
USSP,1
BOS1,1
RLSW,1
