competition_id,n_players_with_match
CSL,555
CHFA,542
FS,303
CLO,209
CHSC,186
AFCL,186
ACLE,164
CSLC,95
EAFC,94
WMQ1,93
CL3S,89
CHL3,87
ACLQ,87
23AF,86
CSLR,84
A23Q,78
CN44,69
CH3P,64
AFAC,61
ACEQ,58
ACL2,55
POPO,53
CH3R,52
CN43,43
ELQ,43
AG18,39
EL,36
POCP,35
PO1,34
A920,33
BRC,32
ECLQ,30
BRA1,30
CL3P,29
PO2,27
BRA2,26
A168,26
ACQU,25
AU2C,24
U19Q,23
CS,23
CDR,22
CLQ,21
CLI,21
CL,20
TDV,19
CNPS,18
U17Q,18
U21Q,17
CNRS,16
ES2,16
BRNE,16
A198,16
JEMP,16
FRC,16
CCB,15
A169,15
BE1,14
HGKG,14
UCOL,14
CN41,13
BRNF,13
BRCG,13
WMQ2,13
AFCQ,13
HKFA,13
A192,13
BCP1,13
FRL,13
TR1,12
TRP,12
BRA3,12
HKSC,12
JAPC,12
19YL,11
HKP2,11
KLUB,11
RKPO,11
SAKC,11
SA1,11
DFB,10
FAC,10
EMQ,10
ES1,10
BRCR,10
AFCN,10
BCPF,10
FR1,10
ROMP,10
RO1,10
GB2,9
CGB,9
PLIC,9
CHAN,9
BRCB,9
NLP,9
NL1,9
BRVE,9
JAP1,9
FR2,9
PT23,9
BRCM,9
WMQ6,9
SIN1,9
CN42,8
GB1,8
GB21,8
SERP,8
AFCC,8
RSK1,8
ROMS,8
RO1C,8
UNLB,8
RU1,8
20WC,8
SINP,8
SINC,8
KRC,7
ES3A,7
SER1,7
BRA4,7
HK1M,7
BRSC,7
JAP2,7
BRGO,7
BRCF,7
UAEP,7
UALC,7
UAE1,7
RSKM,7
UNLC,7
RUP,7
BRC2,7
19EU,7
L1,7
GBFL,6
L2,6
CIT,6
IT1,6
CUPP,6
BRPR,6
PONL,6
BESC,6
NLBE,6
21PL,6
RSK2,6
BCE1,6
BRCE,6
GR1,6
JAP3,6
POEM,6
EJPL,6
RO1R,6
SEC,5
KR1,5
SE1,5
KR2,5
21EU,5
ES3B,5
SR1C,5
FIWC,5
NLBV,5
QSCP,5
QSL,5
