player_id,player_name,current_team_id,current_team_name,current_position,current_age,nationality,shirt_number,career_seasons,career_clubs,career_competitions,career_matches_in_squad,career_matches_played,career_minutes,career_goals,career_assists,career_shots_total,career_shots_on_goal,career_yellow_cards,career_national_team_matches,first_season,last_season
235347,Maksim Rudakov,14589,FC Orenburg,Goalkeeper,30,Russia,88,17,11,22,768,247,22148,0,1,0,0,6,12,2010,2026
1038430,Daniil Silev,41231,FC Sochi,Goalkeeper,20,Russia,0,5,5,8,128,58,5092,0,1,0,0,0,0,2022,2026
421045,Ivan Lomaev,41231,FC Sochi,Goalkeeper,27,Russia,0,13,5,9,419,209,18309,0,0,0,0,18,16,2009,2026
918827,Aleksandr Degtev,14589,FC Orenburg,Goalkeeper,21,Russia,35,6,5,9,206,109,9773,0,1,0,0,4,5,2021,2026
228660,Yuriy Dyupin,41231,FC Sochi,Goalkeeper,38,Russia,99,16,10,9,506,363,32629,0,2,2,0,22,0,2009,2025
585055,Nemanja Stojic,41231,FC Sochi,Centre-Back,28,Serbia,44,10,8,22,355,244,20716,20,6,122,41,41,4,2016,2026
380761,Artem Makarchuk,41231,FC Sochi,Left-Back,30,Russia,17,12,4,5,439,302,21528,9,31,35,9,37,3,2015,2026
520060,Sergey Volkov,964,Zenit St. Petersburg,Right-Back,24,Russia,82,10,8,11,386,225,14388,8,22,33,9,19,23,2017,2026
366746,Yahia Attiyat Allah,41231,FC Sochi,Left-Back,31,Morocco,25,14,5,22,524,353,28247,25,44,70,17,47,22,2013,2026
393858,Aleksandr Soldatenkov,2696,Krylya Sovetov Samara,Centre-Back,28,Russia,0,13,3,6,435,364,31607,10,10,29,8,49,6,2014,2026
793774,Marcelo Alves,41231,FC Sochi,Centre-Back,28,Brazil,33,9,5,19,314,175,14216,11,3,37,15,38,0,2018,2026
379637,Ruslan Magal,41231,FC Sochi,Right-Back,34,Russia,28,13,7,6,469,392,27425,21,31,48,15,50,0,2014,2026
908621,Nabil Aberdin,41231,FC Sochi,Centre-Back,23,Morocco,0,6,8,13,208,77,5402,1,0,6,0,13,0,2021,2026
379181,Kirill Zaika,41231,FC Sochi,Right-Back,33,Russia,27,17,4,8,583,426,32498,19,18,72,23,76,0,2009,2026
601852,Vyacheslav Litvinov,41231,FC Sochi,Centre-Back,25,Russia,4,9,6,11,380,240,18508,8,3,14,4,38,10,2018,2026
937850,Makar Chirkov,41231,FC Sochi,Centre-Back,21,Russia,37,6,6,7,187,111,9196,10,4,1,0,9,0,2021,2026
1025424,Solomon Agbalaka,41231,FC Sochi,Left-Back,22,Nigeria,0,5,3,12,129,57,4025,1,3,9,6,4,12,2021,2025
811544,Aleksandr Kovalenko,932,Lokomotiv Moscow,Central Midfield,23,Russia,8,7,8,8,287,185,10643,14,17,41,6,23,15,2020,2026
401706,Ignacio Saavedra,2698,Rubin Kazan,Defensive Midfield,27,Chile,14,13,3,15,425,294,23133,7,11,95,28,66,19,2014,2026
623274,Maksim Mukhin,1083,FC Rostov,Defensive Midfield,24,Russia,16,9,8,12,387,186,11094,10,6,59,19,33,11,2018,2026
419672,Mikhail Ignatov,41231,FC Sochi,Attacking Midfield,25,Russia,8,12,5,14,502,284,16411,33,33,102,36,28,31,2015,2026
649343,Dmitriy Vasiljev,14589,FC Orenburg,Defensive Midfield,22,Russia,18,9,9,13,296,140,7833,18,11,21,8,21,26,2018,2026
699263,Maksim Kaynov,41231,FC Sochi,Defensive Midfield,24,Russia,0,8,8,7,256,203,14604,22,15,11,5,31,0,2019,2026
607814,Kirill Kravtsov,41231,FC Sochi,Defensive Midfield,23,Russia,14,9,7,16,324,207,13562,25,4,76,20,44,27,2018,2026
623380,Aleksandr Osipov,41231,FC Sochi,Defensive Midfield,27,Russia,34,11,4,5,359,285,22188,10,10,13,3,44,0,2016,2026
817747,Mark Nosatiy,41231,FC Sochi,Defensive Midfield,21,Russia,0,7,5,8,171,100,6784,3,11,0,0,11,0,2020,2026
864608,Aleksandr Metsiev,41231,FC Sochi,Central Midfield,20,Russia,0,7,4,9,151,85,4816,10,9,0,0,17,4,2020,2026
333802,François Kamano,41231,FC Sochi,Left Winger,29,Guinea,45,13,7,19,601,418,26417,73,38,503,148,46,53,2013,2025
814273,Saúl Guarirapa,41231,FC Sochi,Centre-Forward,23,Venezuela,0,7,6,17,268,159,9983,38,18,167,70,42,9,2019,2025
