competition_id,n_players_with_match
FR2,877
FRC,802
FS,446
FRYC,433
FR1,399
FR3,356
FRR1,226
FR4B,196
FRL,192
FR4C,177
FR4A,174
FR5G,172
F19B,161
FR5E,152
FR5H,150
FR4D,147
FR5I,137
F19F,119
FR5F,115
F17M,113
F19A,112
FR5B,112
EL,112
FR5C,109
U19Q,108
19YL,107
FR5D,107
FR5A,105
U17Q,101
FRR2,99
FR5J,87
BE1,84
F19D,84
ELQ,81
CCB,81
WMQ2,79
F19C,76
AFCQ,74
ECLQ,72
CL,71
U21Q,66
FR5K,65
17EU,64
CLQ,63
AFCN,60
UCOL,56
17WC,52
FR5L,43
BE2,40
PLIC,40
CHAN,39
FAC,39
TR1,37
CGB,37
20WC,36
PO1,35
IT1,34
19EU,33
FIWC,33
DFB,32
SCC,32
CIT,31
TRP,31
POPO,31
CDR,30
FRCH,29
GB2,29
20AC,27
C1,26
GB21,25
ES2,24
NLP,24
GB1,24
POBE,23
ES1,23
21EU,22
PO2,22
POCP,21
L1,19
L2,19
NL1,19
GRP,18
CAFC,18
WMQ6,18
GBFL,18
NL2,18
GR1,17
EJPL,17
C2,17
ofb,16
21PL,15
CHPR,15
CITP,14
GOCU,14
ACL,14
A1,14
AA17,13
IT2,13
OLYM,13
FAYC,13
CNLA,13
IJ1,12
17AC,12
BPO4,12
EMQ,12
PL1,12
MLS1,12
CILP,11
RO1,11
RUP,11
RU1,11
GB18,11
SEN1,11
ARCP,10
TR2,10
ROMP,10
FARQ,9
IT3A,9
CNLB,9
GCQU,9
POPU,9
BE2E,9
S1PO,9
23AC,9
E21P,9
ZYP1,8
ES1P,8
UNPO,8
KR1,8
EURO,8
LUXP,8
LUX1,8
SEC,8
SE1,8
ISR1,8
SAKC,8
SER1,8
A2,8
MLSP,8
PT23,8
CPO1,7
POSU,7
SL1,7
KRC,7
UNLB,7
GB3,7
USMX,7
POEM,7
UNLA,7
POUS,7
SA1,7
SERP,7
POCC,7
SU20,7
IT3C,6
E3G2,6
SLP,6
RLW3,6
IT3O,6
WMQ3,6
UNG1,6
IT3B,6
ISPO,6
PON2,6
BESC,6
DKP,6
DK1,6
CHUC,6
CH18,6
NLJB,6
POGR,5
ESJP,5
MO1N,5
MWP1,5
ZYPM,5
EJPD,5
ITJE,5
E3G1,5
TRS,5
GRS2,5
DKRE,5
211F,5
BASU,5
