competition_id,n_players_with_match
PO2,920
POPO,745
PO1,446
PT23,406
FS,403
POCP,383
PT3A,287
PTPR,240
P23C,212
19YL,201
P3Au,199
P23Q,168
PLIC,168
U19Q,136
P3As,132
U17Q,128
EL,115
CPSA,112
ELQ,111
BRC,111
CL,109
PTRL,107
CDR,106
CPSB,104
ECLQ,102
SPjr,100
POLL,98
AA17,97
CPSP,95
SU20,93
ES2,85
BRA1,83
U21Q,81
POSU,79
P232,75
CB20,72
P23A,71
17EU,68
BRA2,68
P23F,68
P2RL,67
CPSC,64
CS,63
ES1,62
CLQ,61
E3G1,55
CLI,55
E3G2,51
FRC,48
BRA3,46
CPSD,45
ES2P,45
BRA4,43
19EU,43
KLUB,41
C20P,39
17WC,35
BCP1,34
WMQ2,34
FR1,31
BRSC,30
GR1,30
AFCQ,29
UCOL,29
GRP,27
20WC,27
POPU,26
BRNE,26
PL1,25
TDV,25
BRCM,25
BRRS,25
BRPR,23
ES3C,23
E3PL,23
BRCG,23
E3PP,23
FR2,23
ROMP,22
AFCN,22
FAC,22
ZYP1,22
BU1,21
RO1,21
CIT,20
BRGO,20
FRYC,20
ES3A,20
TRP,19
CGB,19
CPO1,19
21EU,18
IT1,18
BCPF,18
BRNF,18
CCB,18
TR1,17
RS2f,17
ES3D,17
E4G5,17
GB21,17
CLIY,17
NLP,16
DFB,16
3PTP,16
FR3,16
BE1,16
BRVE,15
COPO,15
BULP,15
SER1,15
NL1,14
CITP,14
AZ1,14
21PL,14
GBFL,14
SCC,14
L2,13
E3FA,13
E3FI,13
OLYM,13
2SAM,13
CEF1,13
ACL,13
FAYC,13
GB2,13
F19A,13
ARM1,13
GB1,13
UAE1,13
E4G1,13
DFBJ,12
CAFC,12
BRPE,12
E3FD,12
C1,12
BE2,12
SERP,12
FRL,12
RO1R,12
IJ1,11
L1,11
TR2,11
FIWC,11
BRCR,11
COL1,11
WMQ6,11
SAKC,11
E4G4,11
ES1P,11
BRCB,11
SA2L,10
L3,10
ISR1,10
VZ1A,10
BRCF,10
SKC,10
ES3B,10
FR5E,10
RECO,10
IT2,10
S1PO,10
E4G2,10
WMQ3,9
BCP2,9
COLP,9
JEMP,9
JAPC,9
SCBR,9
SLO1,9
SA1,9
KR1,9
FR4D,9
FR4C,9
FR5I,9
UAEP,9
FIYO,9
GOCU,8
20AC,8
E4G3,8
NL2,8
USMX,8
EMQ,8
UNG1,8
ISPO,8
FR4B,8
GB18,8
FR5H,8
ZYPM,8
UKR1,8
UKRP,8
KRC,8
VZOA,8
UALC,8
GRS2,8
RORE,8
ZYPA,8
ARPO,8
IJ2A,7
POGR,7
CCL,7
BRNP,7
DKP,7
VZ1C,7
MLS1,7
COLF,7
MEXA,7
JAP2,7
UNGP,7
ofb,7
RO1C,7
RU1,7
RUP,7
SER2,7
SUC,7
FR5B,7
FR4A,7
F19B,7
FRR1,7
CILP,7
CSUS,7
BRga,6
BRC2,6
CNLA,6
RLB3,6
DK1,6
CO2T,6
MLSP,6
ASPK,6
PON2,6
C220,6
JAP1,6
ISRF,6
LUX1,6
ALB1,6
ES3E,6
IN1L,6
A1,6
CHPR,6
EJPL,6
GB3,6
COLO,6
C2,6
SB19,6
