competition_id,n_players_with_match
BU1,670
BULP,563
FS,365
BU2,310
ECLQ,251
ELQ,208
BUEL,190
U19Q,163
U21Q,162
BULS,141
U17Q,113
CLQ,109
EL,92
19YL,86
WMQ6,72
EMQ,67
POPO,62
UNLC,61
UCOL,52
PO2,44
FRC,42
PT23,38
POCP,35
PT3A,34
BRC,34
UNLB,34
UNPO,33
POEM,32
CDR,31
WMQ2,28
CS,28
RO1,28
CPO1,27
ROMP,27
19EU,27
AFCQ,26
PTPR,26
SPjr,25
PO1,25
CLI,25
POPU,25
BRA2,24
ZYP1,24
P3As,23
CCB,23
FR2,23
17EU,23
CIT,22
BRA4,21
BRA1,21
FR1,21
CB20,20
CL,20
SCC,20
PL1,20
AFCN,19
CITP,19
FR4C,18
FRL,18
P3Au,17
DFB,17
RUP,17
FR3,17
C1,17
FRYC,17
P23Q,16
IT1,16
RO1R,16
FR4A,16
BRA3,15
TRP,15
E3G2,14
ZYPA,14
P23C,14
L2,14
IJ1,14
UNG1,14
PLIC,14
RO2,14
GR1,14
GRP,14
BE1,14
FR4D,14
RU1,14
FAC,14
ES2,13
BRCG,13
P232,13
UNGP,13
KR1,13
NLP,13
FR4B,13
IT2,13
BCP1,13
CPSB,12
E3G1,12
BRNE,12
KR2,12
PL2,12
NL2,12
CGB,12
GB2,12
ES2P,11
P23A,11
P23F,11
TDV,11
SLP,11
CHAN,11
KRC,11
RO1C,11
BRRS,11
E4G5,10
ES3D,10
CPSA,10
E3PL,10
SER1,10
CILP,10
C2,10
SL1,10
ACL,10
BE2,10
SEC,10
NL1,10
20WC,10
BRPR,10
TR1,10
TR2,10
ES3A,9
C20P,9
BRCR,9
GBFL,9
KAS1,9
RU2,9
AZ1,9
RLW3,8
DFBJ,8
SLO1,8
BRNF,8
SL2,8
CHPR,8
RORE,8
GB21,8
R2AO,8
SE1,8
IT3P,8
ITJE,8
MLS1,8
FR5A,8
ZYPM,8
MAZ1,8
POWM,8
L3,8
SERP,8
CDLP,7
FI1,7
CEF1,7
E4G4,7
IT3A,7
BRPE,7
BIHP,7
BOS1,7
21PL,7
ARM1,7
SER2,7
ISPO,7
IT3C,7
NLJB,7
RS2f,7
GB1,7
FR5J,7
GE1N,7
EURO,7
KAZP,7
ITJ7,7
SR1R,7
17WC,7
CAFC,7
ASPK,7
ARG2,6
ARCA,6
ARY3,6
AR1N,6
ES3B,6
CYP2,6
RLN3,6
AJ1,6
CH18,6
CHUC,6
ARPO,6
FIWC,6
ES1,6
S1PO,6
ALB1,6
MALC,6
ISR1,6
ISRA,6
USMX,6
FR5E,6
FR5K,6
MLSP,6
FR5H,6
FR5B,6
SKC,6
CYSC,6
FR5G,6
POLL,6
FR5D,6
WER1,6
WRPO,6
GB3,6
KOP1,6
KO1,6
IJ2B,6
SU20,6
A1,6
L1,6
UNLA,6
ITJ4,6
FR5F,6
CLPI,5
ES3C,5
E3FD,5
ES3E,5
E4G1,5
FAYC,5
ROMS,5
CDCO,5
TUN1,5
TUNP,5
CHFA,5
SE2,5
F1CC,5
NLBE,5
NLBB,5
NLJV,5
NLAE,5
POGR,5
GRS2,5
CHC3,5
20AC,5
SA1,5
F19B,5
IT3B,5
POUS,5
F19F,5
FRR1,5
ALBP,5
BRSC,5
BRPB,5
FR5C,5
BCPF,5
RECO,5
COPO,5
BVP,5
ofb,5
EJPL,5
UEFA,5
PON2,5
21EU,5
DKP,5
SR1C,5
MAR1,5
ARCP,5
CHC1,5
UAEP,5
UAE1,5
BO1A,5
MNE1,5
LETP,5
FIS,5
RSER,5
E4G3,4
GOCU,4
UKR1,4
AJ2,4
RLN4,4
ITJP,4
3PTP,4
TUNM,4
CAN,4
BE2E,4
GR20,4
NTD,4
NO1,4
SCIJ,4
NOPO,4
BRCF,4
WMQ4,4
COPA,4
SC1,4
SK2,4
SFA,4
GEP1,4
PONL,4
COL1,4
COLP,4
LUX1,4
LUXP,4
RUSR,4
POBE,4
CCL,4
SB19,4
23AC,4
TSP,4
TS1,4
TS2,4
KLUB,4
UALC,4
BO1C,4
B1AP,4
BVC1,4
MNEC,4
LET1,4
FIL,4
BJ1,4
ROPC,4
FRR2,4
BRNP,4
DK2,4
UEQ,4
BEL3,4
CPSP,4
R2AP,4
SB17,4
A2,4
E3PP,3
CLIY,3
CDCA,3
MO1N,3
E4G2,3
E3FI,3
WFVP,3
AJ3,3
RLSW,3
LI1,3
LTVP,3
ITJ5,3
BRCB,3
NDSP,3
BRCE,3
BCE1,3
CDN1,3
PLSC,3
CH17,3
AMCQ,3
QU2L,3
CLO,3
MAL1,3
PVRR,3
SE3N,3
NLBV,3
S21S,3
BRES,3
SL19,3
CNLA,3
SAKC,3
UN2,3
SWEP,3
SCP,3
BRga,3
RKPO,3
CSUS,3
ITJ2,3
WRSP,3
GB4,3
BRGO,3
ARG1,3
ARGC,3
COLF,3
COLO,3
KASC,3
BRAL,3
RCBR,3
PTRL,3
BCP2,3
C1P1,3
NRPO,3
ITJF,3
ES1P,3
ISRF,3
PL32,3
DKAR,3
DK1,3
DKRE,3
DKRQ,3
T1AR,3
POSB,3
CAFS,3
MARP,3
CIR1,3
CHC2,3
OLYM,3
B1P1,3
BO12,3
MNP1,3
MNE2,3
P2RL,3
FARQ,3
AA17,3
S2PO,3
BASU,3
FRCH,3
UKRP,3
F19C,3
PL34,3
RUJL,3
FR5L,3
ATRO,3
NMAP,3
MT1P,3
IRQ1,3
SUIC,3
CLPD,2
CLPF,2
URP1,2
URU1,2
URUC,2
URUI,2
CNLB,2
C220,2
WMQ3,2
HEPO,2
OBLG,2
ITJ3,2
BRVE,2
ES3P,2
QEC1,2
JEMP,2
CPSD,2
E3FA,2
SUC,2
IT4D,2
ITC4,2
ISR2,2
S21N,2
RESU,2
POFI,2
RLGR,2
RTIP,2
NO2,2
SCI,2
GCQU,2
HRSC,2
2SAM,2
VZOA,2
SAM7,2
VZ1A,2
VZ1C,2
USSP,2
AGSC,2
ALG1,2
ALLP,2
SLAR,2
SCPM,2
GB18,2
SSC,2
RSK1,2
FR5I,2
WER2,2
CNAT,2
RSFF,2
TDCS,2
A1P2,2
ARLC,2
SAUP,2
ZYPP,2
QFLC,2
RLB3,2
BJ2,2
A1EL,2
JUSÖ,2
ITJ8,2
CZ21,2
CO22,2
NP34,2
NLEV,2
NLAJ,2
GE2P,2
UASC,2
MEC1,2
SCBR,2
BOP2,2
BOL2,2
CSL,2
AJ,2
F1CL,2
F1CE,2
GRPL,2
L2PO,2
RUSS,2
1CY2,2
CZ3C,2
RSK2,2
C3P2,2
UARP,2
BRCM,2
MWP1,2
SLMR,2
UKR2,2
UA3L,2
USL,2
2CYP,2
C18E,2
BJ3,2
PVCR,2
F19D,2
23AF,2
POT2,2
PL2L,2
B3AB,2
BE3A,2
GBEG,2
ROCL,2
A2VI,2
CR19,2
JGD3,2
JGD2,2
BPO4,2
MALS,2
AFCL,2
AR3B,1
CPP1,1
CPP2,1
URUE,1
URU2,1
UR2T,1
CH1C,1
OLCC,1
CNLQ,1
IN1L,1
A4V,1
KOBU,1
UZ2L,1
TUPL,1
AFOL,1
TUSC,1
PL31,1
C3P3,1
LPL2,1
LPL,1
MYS1,1
MYSP,1
JAP3,1
BPP,1
VLBE,1
GHPL,1
IT4O,1
JUNO,1
FI3A,1
LTU2,1
ITJ9,1
NLBP,1
ITJ1,1
NO44,1
CAPL,1
CNNF,1
SAM2,1
USC3,1
ALGP,1
ACLE,1
SA2L,1
CPF1,1
BRRN,1
PL33,1
NLN6,1
SKKO,1
AR2T,1
A2TP,1
A1P1,1
EL1S,1
SCIN,1
EL1A,1
LPPL,1
POCC,1
GBRN,1
NO45,1
NOSC,1
AL21,1
ALP3,1
OLB2,1
AR3L,1
DFL,1
RESE,1
NLSC,1
ESJP,1
SCJ2,1
IJ2A,1
IRLP,1
PLJZ,1
PLJF,1
BESC,1
S21P,1
JUSL,1
DKMR,1
DKPL,1
NLBJ,1
17AC,1
F19A,1
OQPO,1
T1MR,1
CZ3M,1
CZ19,1
PUSB,1
VFVA,1
POME,1
MEX1,1
MEXA,1
MNP3,1
M20C,1
POMX,1
C1P2,1
SK19,1
UNFI,1
ESCU,1
EGCP,1
W23C,1
EGYP,1
EGLC,1
EGY1,1
OLCF,1
UNLD,1
OLNI,1
TPL2,1
OBLE,1
L1PO,1
NLBA,1
510,1
OLB1,1
OLRP,1
SWP,1
ORPE,1
RNME,1
IT18,1
BRMA,1
BCE2,1
KREG,1
CHP1,1
T191,1
TAD1,1
ACL2,1
DK2R,1
DKDD,1
MOP2,1
CONC,1
BRSE,1
UKRA,1
NCD1,1
BRC2,1
ITPO,1
BI17,1
RO19,1
CAFA,1
TADS,1
AFCC,1
ACQU,1
AFAC,1
TRIN,1
WMQ1,1
ROCJ,1
UI,1
IT4P,1
IT4A,1
GI1,1
17P1,1
17P2,1
19D7,1
19LA,1
RU17,1
2DVB,1
RPLS,1
R3D2,1
RU16,1
VIE1,1
VPO1,1
WFPO,1
OLMR,1
MRPO,1
LLM1,1
ATRM,1
QSLR,1
ALBS,1
OBLB,1
BRP5,1
POSU,1
CMR2,1
brti,1
GRP3,1
GR2,1
GBKN,1
SAUR,1
IND1,1
ARSC,1
YKAB,1
FI2,1
THA1,1
YKCP,1
RO2B,1
BRP6,1
CPSC,1
OFPL,1
CFMF,1
LET2,1
VLSB,1
POLU,1
JAP1,1
JAPC,1
J1YV,1
MT1N,1
SUIP,1
CIR3,1
S2PA,1
LTSC,1
C3P1,1
AZ1M,1
AZ1A,1
USLP,1
DK2P,1
SCIC,1
EJPD,1
SC3,1
SC2,1
POFD,1
PN1A,1
PN1C,1
PNF1,1
MALM,1
BRQR,1
UZSC,1
UZ1,1
SK2P,1
IR1,1
IRPO,1
T1EL,1
CZJ3,1
IR2,1
FLAP,1
GBR,1
ANDP,1
AND1,1
ANSC,1
NPFL,1
NPPL,1
TRS,1
LIB1,1
CO17,1
DOM1,1
CCLS,1
DOMC,1
CCC1,1
COLE,1
DO1P,1
DOMP,1
C2P2,1
CO2T,1
CO2P,1
BE21,1
MT1F,1
EST1,1
ESTP,1
NLVB,1
CIR6,1
DK3O,1
C20Q,1
