competition_id,n_players_with_match
ES2,1186
CDR,1022
ES1,612
FS,492
ES2P,440
E3G2,396
E3G1,374
ES1P,365
E3PL,287
EL,222
19YL,217
CL,190
ES3A,184
U19Q,165
ES3C,159
ES3B,147
E3PP,140
U17Q,139
PLIC,137
U21Q,136
E4G2,128
E4G3,118
ES3D,117
CEF1,112
ELQ,106
E4G5,105
E4G1,104
SUC,104
E3FA,104
ECLQ,103
E4G4,103
17EU,76
UCOL,71
19EU,70
CLQ,69
PO1,67
POPO,56
FRC,56
E3FD,54
E3FI,54
CIT,53
IT1,53
21EU,53
ES3P,52
20WC,52
17WC,50
FR1,47
FAC,45
WMQ6,45
CGB,44
ES3E,42
AA17,42
NL1,41
FIWC,41
NLP,40
POCP,40
EMQ,39
GB1,39
KLUB,38
WMQ2,35
GR1,34
FR2,34
AFCQ,33
DFB,32
CCB,32
CLI,32
CS,32
GRP,31
CITP,31
PO2,30
L1,30
BE1,30
AFCN,29
USC,28
UNLA,27
IT2,26
NL2,26
PL1,25
FRL,25
GB21,25
GB2,23
EURO,22
IJ1,22
USMX,22
FRYC,22
POPU,21
ARCA,21
PT23,21
2SAM,19
TR1,19
KR1,18
AR1N,18
MLS1,18
OLYM,17
CHAN,17
GBFL,16
ITJE,16
MEXA,16
URU1,16
L2,15
21PL,15
CILP,15
FAYC,15
TRP,15
SERP,15
SER1,15
MLSP,15
URUI,15
URUC,15
SU20,15
POSB,14
WMQ4,14
COPA,14
UNLB,14
SCC,14
C1,14
KRC,14
ARGC,14
ARG1,14
SAKC,14
SA1,14
ZYP1,14
FR4B,14
BRA1,14
PTPR,14
POGR,13
BE2,13
IT3A,13
IT3B,13
MEX1,13
CDLP,13
CCL,13
UNPO,12
POWM,12
TDV,12
PON2,12
20AC,12
URP1,12
BRC,12
COPO,11
GB18,11
NLJB,11
POUS,11
POEM,11
PT3A,11
FRCH,11
CPO1,11
POSU,10
FR4A,10
POME,10
UKRP,10
COLP,10
COL1,10
UNFI,10
P23C,10
FRR1,9
FR5H,9
POMX,9
UKR1,9
UNLC,9
RU1,9
IT3P,9
FR4D,9
GBCS,9
OLCF,9
FR4C,9
BU1,8
SAM2,8
FR5G,8
POBE,8
17AC,8
CDCA,8
RUP,8
ITJ2,8
DKP,8
DFBJ,8
A1,8
RO1,8
ROMP,8
FR3,8
ITJ5,8
CLPI,8
CLPF,8
A1P1,8
EJPL,8
SLP,8
SL1,8
UNG1,7
NLBE,7
