competition_id,n_players_with_match
GB3,1181
CGB,1177
FAC,1137
GBFL,1121
GB2,684
GB4,673
FAYC,621
FS,607
21PL,565
GB21,538
CNAT,365
PLIC,345
GB1,339
GB18,338
POG3,336
POG2,231
U19Q,230
U21Q,223
E21P,195
U17Q,184
NLN6,182
SC1,181
SFA,174
POCC,158
SCP,156
NLC,144
19YL,133
NLS6,132
EL,111
POCO,108
18GB,99
ECLQ,94
SCPA,89
ELQ,87
WMQ6,78
CL,77
17EU,76
SCPM,74
SSC,72
EMQ,70
SC2,65
SU20,61
POWM,60
UCOL,59
IR1,59
IRPO,54
CLQ,48
UNLB,44
NLP,43
SC1P,42
WMQ3,42
19EU,40
GBR,38
NL1,38
AA17,37
17WC,37
AFCQ,33
POEM,33
NL2,33
WMQ2,33
GOCU,31
E6NP,30
IR2,29
CNLA,29
CCB,28
21EU,28
GCQU,28
20WC,26
BE1,26
UNLA,26
FIWC,26
IRLC,26
WALC,25
CNNF,24
EURO,23
UNLC,22
DFB,21
AFCN,21
IRMC,20
CNLB,19
GBQ2,18
L2,18
GBCS,18
GBEG,17
PON2,17
FRC,16
DKP,16
ILIP,16
GBKN,15
DK1,15
FR1,15
BE2,15
GBQ1,15
MLS1,15
IR12,15
NLJB,15
IRPC,14
MLSP,14
SC3,14
SEC,13
WMQ1,12
NLBE,12
NLBV,12
NLVB,12
POFD,12
IT1,12
CIT,12
E6SP,12
DKMR,11
NOPO,11
KLUB,11
PONL,11
COPA,11
GBRN,11
GBRS,11
FR2,10
DK2,10
DKRE,10
SE1,10
NLJV,10
CHAN,10
PO1,10
NO1,9
DKDL,9
L1,9
GBRP,9
NLBB,9
L3,9
DKAR,8
WAL1,8
POBE,8
AFAC,8
DKRQ,8
PO2,8
BPO4,8
USL,8
USMX,8
POUS,8
NLAJ,8
AUS1,8
FFAC,8
SC4,8
IJ1,8
UNPO,8
TDV,7
NO2,7
SC5L,7
PL1,7
NLBJ,7
AUSF,7
NIR1,7
SE2,7
POCP,7
POPO,7
CITP,7
MNP3,6
CCL,6
211F,6
POPU,6
ofb,6
NLAE,6
OLYM,6
SCC,6
C1,6
ZYP1,6
JUNO,6
FI1,6
FIS,6
F1CL,6
FIL,6
C220,6
IT2,6
DFBJ,6
DK2P,5
GR1,5
NTD,5
212F,5
211S,5
A1,5
CNLQ,5
NLBA,5
BJ2,5
