competition_id,n_players_with_match
UNG1,581
UNGP,520
FS,401
UN2,335
ECLQ,284
ELQ,214
U21Q,189
U19Q,185
CLQ,150
U17Q,145
EL,108
19YL,84
WMQ6,69
EMQ,63
UCOL,59
17EU,38
TDV,35
SKC,35
EURO,34
UNLC,33
21EU,33
POEM,32
UNLB,31
UNLA,30
SLO1,30
CL,30
SLP,28
SL1,26
17WC,25
UG2W,25
PL1,24
RO1,24
BE1,24
CCB,24
SER1,23
ROMP,23
20WC,22
SLAR,22
UNG2,21
POPU,20
KR1,20
UNPO,20
19EU,20
SERP,19
CDR,19
KRC,18
ofb,18
ISPO,18
CITP,17
A1,17
SCC,17
C1,17
RO1R,17
ISR1,17
FRC,17
FR2,17
FAC,17
GR1,17
GRP,17
SK2,17
TS1,17
NLP,16
NL1,16
ZYP1,15
CPO1,15
CGB,15
PLIC,15
BOS1,14
CIT,14
SWEP,14
BIHP,13
A2,13
PO1,13
TRP,13
GBFL,13
PHU2,13
DFB,13
ITJE,12
RU1,12
RUP,12
POPO,12
SL2,12
JGD2,12
FR1,12
TSP,12
IT1,11
FRL,11
ES2,11
JGD3,11
KR2,10
DKP,10
RO1C,10
BE2,10
POBE,10
PO2,10
TR2,10
NL2,10
ES1,10
ISRA,10
SPjr,10
IT2,9
SR1C,9
DKRE,9
DK1,9
ITJ3,9
UKR1,9
GB2,9
WMQ2,9
POCP,9
TR1,9
GB3,9
GB21,9
FAYC,9
RKPO,9
L2,9
DFBJ,9
KAS1,8
ZYPA,8
MLS1,8
AFCQ,8
SCP,8
SC1,8
ISRF,8
21PL,8
UKRP,8
ZYPM,8
SR1R,8
T1AR,8
ATRO,8
S1PO,8
CB20,8
POSB,7
IJ1,7
SE1,7
SEC,7
ITJ2,7
FR4B,7
SLMR,7
ES3C,7
SFA,7
AA17,7
SU20,7
RO2,7
L1,7
GB1,7
BRC,7
TS2,7
POWM,7
CILP,7
BRA1,7
KAZP,6
DKMR,6
SCIJ,6
MLSP,6
FRYC,6
ES3B,6
POGR,6
POSL,6
NLAJ,6
NLJB,6
BESC,6
RU2,6
AFCL,6
T1MR,6
RSK1,6
IT3C,6
SER2,6
PL2L,5
ITJ7,5
DKDL,5
DKAR,5
LI1,5
BE2E,5
FR3,5
AJ1,5
SWRP,5
AFCN,5
FIWC,5
PL2,5
CHPR,5
FRR1,5
ISR2,5
PON2,5
PONL,5
IT3B,5
PT23,5
E3PL,5
BULP,5
BU1,5
CZ21,5
MNE1,5
MNEC,5
CS,5
HRSC,4
KASC,4
DKPL,4
ATRM,4
UNLD,4
IJ2A,4
ASPK,4
AZ1,4
ROMS,4
NO1,4
20AC,4
CCL,4
ROPC,4
CHAN,4
IRLP,4
SUC,4
MAZ1,4
CHFA,4
CSL,4
ALB1,4
JEMP,4
ALBP,4
JAP1,4
ACLQ,4
R2AP,4
E3FI,4
ES3A,4
E3G1,4
ES3D,4
FR4C,4
RLSW,4
OLYM,4
CZ3C,4
NLJV,4
FR4D,4
ES1P,4
IT3P,4
AJ,4
BJ1,4
FR5B,4
OBLC,4
LTVP,4
FR5A,4
SK2P,4
UA3L,4
GB18,4
CLI,4
BRA2,4
A1EL,4
C20P,4
BH2S,3
DK2,3
ITJF,3
EJPD,3
POUS,3
EJPL,3
NLAE,3
NLAP,3
RUJL,3
UKRA,3
CHUC,3
CH18,3
JAPC,3
RSK2,3
ACL,3
BI19,3
ALBS,3
SCPA,3
E3G2,3
FR5J,3
FR5E,3
FR5F,3
NOPO,3
KLUB,3
CYSC,3
BRA4,3
L2PO,3
RUSR,3
IT3A,3
GEP1,3
GE1N,3
RLN4,3
BJ3,3
AJ3,3
19S1,3
LTSC,3
FIS,3
C220,3
FI1,3
RLN3,3
GRS2,3
UI,3
BJ2,3
AJ2,3
NLBE,3
FR5D,3
FR4A,3
BRNE,3
SB17,3
SAKC,3
ROCL,3
SB19,3
PLSC,3
E21P,3
BRRS,3
CZ3M,3
ES2P,3
BUEL,3
BASU,3
NLBA,3
MNE2,3
ARCA,3
CLPI,3
CLPF,3
IRN1,2
DKRQ,2
CIR4,2
IJSC,2
BE2A,2
S21S,2
RTIP,2
ITJ9,2
ITJ4,2
NLN6,2
SCPM,2
CNAT,2
NMAP,2
ARM1,2
ARPO,2
ARSC,2
CHC3,2
C18E,2
ALP3,2
MALC,2
ALG1,2
RORE,2
ATRW,2
ARY3,2
BRCB,2
C2,2
P23C,2
F17M,2
FR5G,2
SE2,2
AUS1,2
T1EL,2
E3FA,2
P2RL,2
GEPO,2
GEO1,2
ITJ5,2
F19C,2
17P2,2
17P1,2
KREG,2
LTP2,2
RSKA,2
19S2,2
UAE1,2
UALC,2
UAEP,2
WMQ3,2
GCQU,2
GOCU,2
CNLA,2
POT2,2
BPP,2
S2PA,2
RLW3,2
L3,2
NLBV,2
FR5I,2
BRNF,2
A4B,2
RSKM,2
SA1,2
FR5C,2
GR20,2
BPO4,2
SA2L,2
RO2B,2
BJ,2
NLC,2
PTPR,2
P232,2
NLBB,2
BOS2,2
FIL,2
UKR2,2
18GB,2
T191,2
BU2,2
BULS,2
A4N,2
F19A,2
SUIC,2
211S,2
NLBP,2
PRTD,2
211F,2
BI17,2
SK19,2
USL,2
MWP1,2
MOP2,2
MO1N,2
MNP1,2
JAP3,2
FLAP,2
USMX,2
ARG2,2
A2TP,2
CLIY,2
BCP1,2
CPP1,2
ARG1,2
CPP2,2
SKR2,2
QFLC,1
IJ2B,1
IRP5,1
SCJ2,1
ITJ6,1
23AC,1
DKRL,1
EBEL,1
OBLG,1
POCC,1
ACFF,1
2NPP,1
ESJP,1
NIRE,1
NIR1,1
NIRC,1
NIRF,1
NILC,1
MAZR,1
IRNP,1
IRLC,1
IRMC,1
IR12,1
IRPO,1
IR1,1
TADS,1
MALS,1
MT1F,1
MT1P,1
TAD1,1
SC2,1
SSC,1
SC1P,1
UZSC,1
UZ1,1
MAJC,1
MT1N,1
ALGP,1
KG1L,1
AL21,1
BE3V,1
A4V,1
ES3E,1
AR1N,1
FRR2,1
FR5K,1
NO2,1
GBCS,1
USC,1
BRNP,1
GB4,1
C3P3,1
E4G5,1
NOSC,1
NO45,1
SE3S,1
ACLE,1
AUSF,1
23AF,1
AFAC,1
A168,1
WMQ1,1
FFAC,1
SCIC,1
GESC,1
GEP3,1
ITJP,1
IT4G,1
PL3Z,1
K4L,1
PL33,1
POSU,1
EGLC,1
ESCU,1
EGCP,1
EGY1,1
EGYP,1
CNNF,1
CNLB,1
R2AO,1
GE2H,1
GEOA,1
MRPO,1
BRA3,1
BRPE,1
RRLO,1
CZJ3,1
MOL1,1
GR2O,1
SASS,1
GR2,1
RLB3,1
RESU,1
S21N,1
JUNO,1
S21P,1
RESE,1
PUSB,1
CAFC,1
TUNP,1
TUN1,1
R2BP,1
BEL3,1
ALLP,1
BE3A,1
NLBJ,1
19D8,1
19LA,1
19D6,1
L1RL,1
LTP3,1
LTU2,1
BTCU,1
GEO2,1
GE2P,1
GBR,1
CSLC,1
UKRM,1
UKRS,1
CZSC,1
LUXP,1
LUX1,1
19D1,1
QSL,1
RUSS,1
RU17,1
R3D1,1
RU16,1
R3D2,1
GBEG,1
FI3A,1
F1CL,1
UARP,1
UKRE,1
RO19,1
ROCJ,1
WRPO,1
GHPL,1
WRSP,1
WER1,1
FIKP,1
LET1,1
FI3,1
LETP,1
L1PO,1
A4T,1
RS2f,1
ESTP,1
EST1,1
RCBR,1
CZ19,1
T19Y,1
NP34,1
VZ1A,1
COPA,1
VZOA,1
2SAM,1
WMQ4,1
VZ1C,1
OLCF,1
VZOC,1
JGD,1
AJ17,1
ES3P,1
NLSC,1
UEFA,1
NPFL,1
LIEP,1
CH17,1
CHC1,1
CIR1,1
IT3O,1
JASP,1
ALP4,1
RSER,1
510,1
A2RE,1
PL31,1
JAP2,1
PL34,1
UA3P,1
SL19,1
PDV1,1
CRPV,1
CRPO,1
CRPD,1
PDV2,1
CO17,1
MEX1,1
M21A,1
M20C,1
M23A,1
M20A,1
M2LC,1
M23C,1
M23L,1
M2L2,1
POME,1
ARG3,1
CDLP,1
A1P1,1
BRCG,1
BRCF,1
PN1C,1
PN1A,1
F19F,1
A1P2,1
ARGC,1
BRVE,1
BCPF,1
POLL,1
P3As,1
P3Au,1
PT3A,1
212F,1
181S,1
NLVB,1
181F,1
BCE1,1
BRCE,1
BRGO,1
BRAL,1
REKR,1
ITJ1,1
CSSP,1
CIR3,1
E4G3,1
E4G2,1
E4G1,1
2CYP,1
CYP2,1
