competition_id,n_players_with_match
ARCA,1077
ARG1,1070
ARGC,799
AR1N,783
CS,747
A1P1,705
CLI,651
CDLP,642
CLPI,588
CLPF,446
A1P2,424
ARY3,406
ARG2,402
CDCA,374
FS,337
CPP2,257
ARLC,249
CPP1,244
A2TP,228
TDCS,179
SCAG,157
AR2T,142
SCIN,130
RECO,110
2SAM,110
CDCO,110
KLUB,94
URUC,94
20WC,91
URU1,90
URUI,86
WMQ4,86
MEXA,81
MEX1,79
CH1C,79
MARG,77
BRA1,75
CLPD,74
BRC,71
CDR,67
USMX,64
COPA,61
URP1,60
PR1A,56
EL,56
CLIY,54
17WC,54
SAM7,52
PR1C,52
ES1,51
ALPS,50
MLS1,48
CL,48
CCL,46
OLCF,45
ELQ,45
ARG3,45
CLQ,43
POME,43
URUP,42
COL1,41
COLP,41
FIWC,41
CIT,41
IT1,40
COPO,39
POMX,39
AJSC,38
POUS,36
MLSP,35
ECUP,34
COLF,33
COLO,32
OLYM,31
URSC,30
ES2,29
SAM2,28
BRA2,27
ALPL,27
EL1A,26
EL1S,26
GR1,25
GRP,25
URU2,23
ECLQ,23
SURU,23
EC1N,23
AR3P,23
POPO,22
BRNE,22
PO1,21
CPMX,21
CA16,20
BCP1,20
UCOL,20
CSUC,19
POAR,19
PR1P,19
TDeC,18
MXCA,18
POCP,17
FRC,17
FR1,17
RU1,17
RUP,17
BRRS,16
M20C,16
TDV,16
AR3B,16
S1PO,16
TDeA,16
TRP,15
COSP,15
MXCC,15
BCPF,15
SA1,15
CL2B,14
FIYO,14
TR1,14
GB1,14
SAKC,14
URU3,13
URUE,13
POSU,13
MXSC,13
USC,13
FAC,13
CGB,13
RS2f,12
M20A,12
CAMC,11
LPPL,11
CHL1,11
BRNF,11
CCB,10
USSP,10
CHIÜ,10
FRL,10
BRCM,10
BRCG,10
IT2,10
UR2T,9
BE1,9
SC14,9
AFT,9
SUC,9
BRCE,9
ECSC,9
AFCL,9
CHLA,9
MNP3,9
CO2T,8
CO22,8
IJ1,8
ES1P,8
CHDP,8
BULP,8
BU1,8
SCI,8
ACO1,8
SA15,8
BRCR,8
19YL,8
BO1A,8
RCBR,7
PO2,7
RUSS,7
CBII,7
CITP,7
ZYP1,7
SCC,6
C2P2,6
DFB,6
L1,6
LCLC,6
FRCH,6
SCBR,6
NL1,6
BO1C,6
BRPR,6
CPO1,6
MEXB,6
VZ1A,6
BRCB,6
