competition_id,n_players_with_match
BRA1,892
BRC,856
CS,661
CLI,620
BCP1,383
BRA2,370
FS,343
SPjr,334
CB20,319
BRCG,272
BRNE,219
BCPF,215
BRRS,188
SCBR,184
KLUB,182
BRCM,180
BRPR,178
RECO,172
BRCF,143
EL,139
BRCR,137
C20P,135
BRCB,135
BRA3,122
BRNF,122
WMQ4,121
RS2f,119
BRA4,116
CL,116
2SAM,114
BRVE,111
BRSC,108
POPO,102
PO1,97
COPA,91
RCBR,89
20WC,87
POCP,85
BRC2,84
ELQ,82
CLQ,76
FIWC,75
BRGO,73
BRCE,72
ARCA,72
BCP2,68
AR1N,68
PO2,62
CDR,61
IT1,59
CIT,58
SAM7,58
BCE1,55
17WC,55
CLIY,53
ES1,52
CDLP,52
FIC1,50
FAC,50
BRPA,49
OLCF,49
USMX,47
CGB,47
BRPE,47
CSUS,47
GB1,47
ECLQ,46
URU1,45
URUC,44
URUI,42
MLS1,38
FR1,38
ARG1,36
FRC,36
UCOL,36
COLP,35
BRga,35
MEXA,34
COPO,34
BRNP,34
COL1,33
CDCA,33
ARGC,32
RUP,32
RU1,32
COLF,32
ARLC,32
TR1,32
URUP,30
SAKC,29
URP1,29
OLYM,29
PT23,28
ES2,28
SA1,28
CA16,28
MEX1,28
POSU,27
TDV,27
MLSP,27
FRL,26
TRP,26
BRAL,25
SURU,25
BRMS,24
URSC,24
UAE1,23
COLO,23
POUS,23
CCL,23
AFCL,22
GR1,21
JEMP,21
ARY3,21
USC,21
DFB,21
brti,20
JAPC,20
JAP1,20
L1,20
SUC,19
UKR1,19
GB21,19
POME,19
19YL,18
SCI,18
SAM2,18
SCAG,18
UKRP,18
URU2,18
BE1,18
PLIC,17
UAEP,17
GRP,17
A1P1,17
CONC,17
CCB,17
UALC,16
RUSS,16
RSFF,16
GB2,15
CLPI,15
COSP,15
NLP,14
PR1C,14
PR1A,14
POGR,13
ECUP,13
ARG2,13
NL1,13
TDCS,13
SASS,13
ACLE,12
A1P2,12
CH1C,12
JAP2,12
PTPR,12
POMX,12
FIYO,12
U19Q,11
SA15,11
CO2T,11
UKRS,11
TRS,11
U21Q,10
WMQ6,10
CLPD,10
SCIN,10
GBCS,10
GBFL,10
BRPB,10
MNP3,9
CHFA,9
CSL,9
ES2P,9
IT2,9
POWM,9
EMQ,9
EL1A,9
QSL,9
QEC1,9
UKRM,9
CDCO,9
BRMA,9
NLSC,9
U17Q,8
LPPL,8
EL1S,8
WMQ2,8
QSCP,8
CITP,8
EC1N,8
DKP,8
DK1,8
UNLA,8
POBE,8
URU3,8
EJPL,8
ACLQ,8
PTRL,8
PT3A,7
ZYP1,7
AFCN,7
CLPF,7
MARG,7
ALPL,7
EURO,7
IJ1,7
UR2T,7
21PL,7
CO22,7
ES3C,6
UEFA,6
CPO1,6
AR2T,6
AFCQ,6
RKPO,6
AFT,6
EC2L,6
ALPS,6
DKAR,6
DKRE,6
M20C,6
MXCA,6
MXCC,6
URUE,6
QUC1,6
ECPE,6
ECSE,6
FR4D,6
FRCH,6
BRP6,6
ofb,6
CPMX,6
P23C,5
E3FA,5
A2TP,5
BU1,5
SA2L,5
CHAN,5
NL2,5
C1P1,5
DKPL,5
DKMR,5
UNFI,5
ES3A,5
19EU,5
CAMC,5
A1,5
E3G2,5
ES1P,5
RU2,5
BE2,5
TDeA,5
TDeC,5
PR1P,5
CPSB,5
PL1,4
ES3B,4
POSB,4
ECSC,4
SCC,4
C1,4
CACG,4
RSK1,4
ITJE,4
CSUC,4
BRRN,4
DFL,4
SFA,4
NLAJ,4
ITJ2,4
USL,4
CHL1,4
17EU,4
21EU,4
NLBV,4
NLBE,4
EJPD,4
BULP,4
BPO4,4
VZ1A,4
VZ1C,4
P23Q,4
ES3D,4
CO2P,4
AA17,4
A2,4
TR2,4
RSK2,4
P3Au,3
POPU,3
E3G1,3
ITJ3,3
ZYPM,3
S1PO,3
SCPM,3
SC1,3
SCP,3
GBKN,3
M20A,3
CHIÜ,3
CHLA,3
CILP,3
L1PO,3
L2,3
PONL,3
MEX2,3
MEXB,3
MXBA,3
CPSA,3
FR4A,3
P23A,3
P23F,3
CPP1,3
BRSE,3
E3PP,3
SAUP,3
BESC,3
C2P2,3
VZ1P,3
BE2E,3
RO1,2
ROMP,2
BRMT,2
RUJL,2
DKRQ,2
CHLP,2
IT3A,2
ACL2,2
ITJ7,2
SCIJ,2
BO12,2
B1AP,2
BO1C,2
BO1A,2
FR5J,2
POCC,2
BULS,2
PERF,2
VZOA,2
P3As,2
CPP2,2
SSC,2
ES3E,2
CAN,2
USSP,2
FR5G,2
ESJP,2
MXSC,2
ISR1,2
ISRF,2
P2PL,2
PER2,2
COBI,2
CHSC,2
POAR,2
ACO1,2
RLW3,2
