competition_id,n_players_with_match
RUP,672
RU1,672
FS,458
RU2,333
RUJL,303
RUSR,204
RUSS,169
2DVB,149
ELQ,145
RU17,139
EL,139
RPLW,130
U21Q,125
RU16,123
RJL2,116
U19Q,110
U17Q,102
CLQ,97
ECLQ,88
CL,88
19YL,86
WMQ6,75
RPLS,70
CS,66
CLI,65
RPLZ,64
R3D1,54
EMQ,53
RPLU,49
BRC,45
UNLB,45
FIWC,44
BRA1,44
R3D2,43
Y047,38
EURO,36
POWM,35
POPO,32
UCOL,32
PO1,31
21EU,30
POCP,29
17WC,28
WER1,27
COPA,23
FRC,23
ARCA,23
20WC,22
WMQ4,22
17EU,22
TR1,22
SER1,21
WRPO,21
AR1N,21
SERP,20
CDR,20
UNLC,20
2SAM,20
BCP1,20
Y246,20
FR1,19
WMQ2,18
TRP,18
AFCN,17
CDLP,17
SPjr,17
OLCF,17
AFCQ,16
TDV,16
BRCG,16
KAZP,16
KAS1,16
GR1,15
PO2,15
ES1,15
UNPO,14
GRP,14
KR1,14
COL1,14
COLP,14
COPO,14
CB20,14
ES2,14
19EU,13
SR1C,13
CHAN,13
ARG1,13
ARM1,13
BCPF,13
POEM,13
ACL,12
BRCR,12
BU1,12
ARPO,12
FR2,12
KRC,12
SB19,11
BRA2,11
UAE1,11
BRCF,11
KLUB,10
BRNE,10
SAM2,10
FRL,10
SLP,10
SL1,10
GOCU,10
CNLA,10
URU1,10
URUI,10
SCBR,10
RECO,10
CAFC,10
CCB,10
OLYM,10
BRCM,10
DFB,10
CLPI,10
CONC,10
BULP,10
ofb,10
A1,10
UNLA,9
WRSP,9
PT23,9
WMQ3,9
CNNF,9
URUC,9
AZ1,9
ARY3,9
ARGC,9
CDCA,9
BE1,9
UNG1,9
UNGP,9
NL1,9
NLP,9
COLF,9
COLO,9
A2,9
CCL,9
SER2,8
MAR1,8
CH1C,8
CLPD,8
PLIC,8
POGR,8
C20P,8
SB17,8
IT1,8
L2,8
TS1,8
TSP,8
FR3,8
ISR1,7
MARP,7
BRNF,7
POSU,7
UAEP,7
GE1N,7
GEP1,7
UALC,7
CLIY,7
COLE,7
A23Q,7
CIT,7
CZ21,7
UNLD,7
FR4C,7
QFLC,7
RPLO,6
RJP1,6
ISPO,6
SR1R,6
BRCB,6
RO1,6
SA1,6
MLS1,6
MLSP,6
R3P2,6
ZYP1,6
CPO1,6
BRPR,6
TR2,6
A1P1,6
ES3B,6
IRNP,6
IRN1,6
MEC1,6
ARLC,6
BRRS,6
BRC2,6
CLPF,6
KASC,6
FR4B,6
FRR1,6
BRA3,6
FR4D,6
SAM7,6
FI1,5
FIS,5
FIC1,5
20AC,5
GESC,5
FR5A,5
SAKC,5
FR5C,5
LET1,5
URUP,5
URP1,5
AFCL,5
23AF,5
ALG1,5
SKC,5
ASPK,5
RCBR,5
C1,5
SCC,5
L1,5
CA16,5
COSP,5
SCAG,5
TRS,5
JGD2,5
TDCS,5
FRYC,5
FR4A,5
ALB1,5
ALBP,5
UEFA,5
CO2T,5
MEX1,5
MEXA,5
ROMP,5
UZ1,5
ARM2,5
BUEL,5
BIHP,5
BRNP,4
ACLE,4
CPSA,4
LETP,4
POUS,4
ZYPM,4
17AC,4
GCQU,4
URSC,4
WMQ1,4
PR1A,4
PR1C,4
SLAR,4
SLO1,4
UKR1,4
UKRP,4
PTPR,4
FAC,4
CGB,4
ALGP,4
PONL,4
NL2,4
BRGO,4
CDCO,4
CO22,4
M20C,4
PTRL,4
T1EL,4
WER2,4
RO1C,4
A920,4
KOBU,4
ARSC,4
KAS2,4
BOS1,4
GEPO,4
ISRF,3
EGY1,3
EGLC,3
E4G5,3
E3PL,3
E3G1,3
CSUC,3
UASC,3
GB21,3
MNP3,3
CYSC,3
ZYPA,3
SL2,3
ES3C,3
MAZ1,3
AU2C,3
CAFA,3
AFAC,3
PR1P,3
BPO4,3
NOPO,3
NO1,3
RS2f,3
BRPE,3
AGSC,3
NLBE,3
ES2P,3
EJPL,3
FR5I,3
JGD3,3
FR5F,3
FR5B,3
GB1,3
CRPD,3
CO17,3
CRPV,3
PDV2,3
PDV1,3
OLCC,3
BE2,3
ALBS,3
KR2,3
KO1,3
KOP1,3
C220,3
BRA4,3
FR5H,3
C1P1,3
MXCC,3
POME,3
USMX,3
M20A,3
MXCA,3
CPMX,3
PL1,3
ES3A,3
CPSB,3
MNEC,3
MNE1,3
GBFL,3
SEC,3
SE1,3
ARCP,3
MO1N,3
MWP1,3
CPP2,3
GEO1,3
FIL,2
EGYP,2
NPFL,2
CHIÜ,2
VZ1P,2
VEC1,2
VZ1L,2
CHFA,2
SA2L,2
S1PO,2
PNF1,2
PN1A,2
PN1F,2
PN1C,2
POSL,2
DK2,2
DKP,2
ES3D,2
E3FI,2
A1P2,2
URU3,2
PERF,2
URU2,2
IRSC,2
IRN2,2
EJPD,2
ECSE,2
QSL,2
QEC1,2
ECPE,2
BRSC,2
E3G2,2
UEQ,2
E3FD,2
ES1P,2
CEF1,2
USSP,2
CAMC,2
FRR2,2
F19F,2
AA17,2
NTD,2
ISRA,2
CNLB,2
USC,2
ACEQ,2
BRVE,2
CPP1,2
CITP,2
POBE,2
SCIN,2
BRCE,2
SC1,2
SFA,2
SCPM,2
POMX,2
EST1,2
ESTP,2
POPU,2
URUE,2
CPSC,2
FRCH,2
TS2,2
CZ3C,2
ROPC,2
CACG,2
CF20,2
ATRO,2
A1EL,2
BULS,2
ALB2,2
SWEP,2
TUNP,2
TUN1,2
23AC,2
BH2S,2
BOS2,2
MOP2,2
BU2,2
UA3L,2
T1MR,2
VZOC,2
VZ1C,2
CRPO,2
SCCR,2
CAN,2
SK2,2
