competition_id,n_players_with_match
IT2,1102
CIT,1078
CITP,787
CILP,709
IT1,667
FS,595
IT3P,517
IT3B,511
IJ1,471
POSB,470
IT3A,453
TDV,385
IT3C,370
ITJE,351
SCIC,251
U19Q,250
ITJF,239
IJ2A,210
U21Q,208
ITJ4,204
ITJ7,203
SU20,196
ITC4,189
19YL,188
PUSB,187
IJ2B,179
U17Q,177
EL,170
IT3O,167
ITJ5,167
CL,161
ITJP,157
ITJ1,143
ITJ2,138
SCIJ,123
ITJ3,121
ITJ6,118
IT4P,103
ELQ,102
21EU,97
19EU,90
17EU,87
ECLQ,84
ITJ8,80
20WC,75
IT18,68
SCI,67
CLQ,64
WMQ6,62
UCOL,60
IT4,55
IT4B,54
SCJ2,53
EMQ,51
IT4D,49
IT4A,48
FRC,46
17WC,45
IT4C,43
IT4E,41
ITJ9,40
IT4I,40
NLP,39
FR1,37
IT4G,37
IT4F,37
FRYC,36
FIWC,36
IT4X,31
NL1,31
UNLA,31
BE1,30
IJSC,30
WMQ2,29
SCC,29
IT4H,29
CGB,28
CDR,27
AFCQ,27
FAC,27
NL2,26
EURO,26
C1,26
IT4O,26
DFB,25
TR1,25
ITPO,25
GB2,25
CCB,24
PLIC,24
ES2,24
UNLC,23
POWM,23
TRP,21
UNLB,20
ES1,20
PL1,20
IT4Y,20
KLUB,19
GB1,19
AFCN,18
L1,17
PO1,17
POPU,17
GB21,17
DKP,16
SL1,16
FRL,16
NLJB,16
L2,15
SLP,15
CS,15
GRP,15
POPO,15
POEM,14
KR1,14
CLI,14
IT4W,14
GR1,14
FR3,13
F19A,13
FR4B,13
FR4A,13
CH18,13
UNPO,12
SEC,12
PONL,12
NLAJ,12
21PL,12
DKRE,12
PO2,12
ROMP,12
DK1,12
POBE,11
FR5G,11
SE1,11
KRC,11
PON2,11
GBFL,11
FRCH,11
CHUC,11
BE2,11
RO1,11
ZYP1,10
NLBE,10
NLBV,10
COPA,10
NOPO,10
CHAN,10
DKDL,10
NLJV,10
FR5H,10
ARCA,10
F17M,10
DK2,9
NO1,9
FAYC,9
FR4C,9
DKRQ,9
NLVB,9
POCP,9
FR2,9
SPjr,9
AR1N,9
L3,8
MLS1,8
DFBJ,8
WMQ4,8
UNFI,8
F19B,8
PL2,8
DKMR,8
C2,8
EJPL,8
ofb,7
AJ3,7
RU1,7
RUP,7
BRC,7
GB18,7
DKAR,7
NLAE,7
F19F,7
A1,6
SER1,6
KR2,6
POUS,6
BRA1,6
TR2,6
FR5F,6
CHPR,6
POGR,6
NTD,6
NLBJ,6
CH17,6
2SAM,6
CB20,6
SFA,6
USC,6
SERP,5
CPO1,5
DK2R,5
F19D,5
ES2P,5
AA17,5
TS1,5
TSP,5
BESC,5
E3G2,5
BULP,5
BU1,5
ARGC,5
UNG1,5
USMX,5
CAN,5
GB3,5
ARY3,5
C18E,5
F19C,5
SCC2,5
SL2,5
SC1,5
SCP,5
FR4D,5
RO1C,5
ARG1,5
PT23,5
LUXP,4
LUX1,4
RLSW,4
BJ3,4
UKR1,4
FRR1,4
GOCU,4
NLBB,4
CNNF,4
CCL,4
MLSP,4
RLN3,4
PLSC,4
BJ,4
CZ3C,4
BULS,4
BU2,4
SE2,4
BRA2,4
BRCM,4
UEFA,4
URUC,4
URU1,4
ALB1,4
DKDD,4
C20P,4
SE3N,4
FR5A,4
IT4Z,4
ARG2,4
FR5E,4
GB4,4
CHC1,4
FR5J,4
ARLC,4
CDLP,4
CDCA,4
GBCS,4
FI1,4
ES3C,4
TRS,4
CIR4,4
A2,3
DK3O,3
LUX2,3
SR1C,3
RLB3,3
SRPO,3
AJ,3
UKRP,3
CNLA,3
GCQU,3
NLSC,3
USL,3
OLYM,3
CO17,3
AJ1,3
T1MR,3
TS2,3
NO46,3
ARCP,3
E3G1,3
S21N,3
JUNO,3
AFT,3
BRA4,3
URSC,3
URUI,3
URUP,3
ES1P,3
PL33,3
NLAP,3
UNGP,3
GRSC,3
C19C,3
A1EL,3
ATRM,3
RLW3,3
ROMS,3
CIR1,3
C220,3
ISR1,3
SUC,3
LTU2,3
LTVP,3
S21P,3
DKPL,3
FR5C,3
GBR,3
FIS,3
FR5I,3
SCIN,3
ROPC,3
RO2,3
POSU,3
211F,3
NLEV,3
PTRL,3
BEL3,2
FR5K,2
WMQ3,2
USSP,2
USLP,2
RTIP,2
NO31,2
ES3A,2
BJ1,2
CZ19,2
T1AR,2
WMQ1,2
NO32,2
A23Q,2
W23C,2
RESU,2
L2PO,2
BCP1,2
BIHP,2
BOS1,2
ALBS,2
ALBP,2
23AC,2
GE1N,2
GEP1,2
PLJZ,2
CZ21,2
SB19,2
SB17,2
GR20,2
JGD2,2
JGD3,2
NLC,2
AJ2,2
BJ2,2
URP1,2
ITJ0,2
CONC,2
17AC,2
MT1N,2
CO22,2
SAM7,2
C2P2,2
COPO,2
CO2T,2
AR2T,2
A2TP,2
CH1C,2
CLPD,2
PL34,2
CNAT,2
POSL,2
RLN4,2
CHC2,2
CA16,2
BTCU,2
BE2A,2
TDCS,2
FR5L,2
GBRN,2
FIL,2
FI3A,2
FI2,2
SCAG,2
NO2,2
POCC,2
SA1,2
ZYPM,2
ESJP,2
UI,2
CAFC,2
A1P1,2
RECO,2
COL1,2
EJPD,2
BE2E,2
PTPR,2
BAPO,2
PL2L,2
CLPI,2
FARQ,2
S21S,2
PLZJ,2
SC2,2
SC1P,2
GBKN,2
UNLD,2
JUSL,2
E3FA,2
ISPO,2
ISRF,2
SKC,2
SLO1,2
RO1R,2
P3As,2
PT3A,2
C191,2
GRS2,2
ZYPA,2
BASU,2
UEQ,2
ATRO,1
LPB1,1
BVFP,1
OBLB,1
ES3B,1
20AC,1
ISL,1
ISP,1
IS1,1
IS2,1
NRPO,1
T1EL,1
SAPO,1
NP34,1
TFVP,1
AGUC,1
NO44,1
NO42,1
E4G4,1
E3FI,1
ES3D,1
CEF1,1
SL19,1
RUSS,1
BRC2,1
BRPR,1
BRA3,1
ALP3,1
ALP5,1
ALPO,1
ALB2,1
MNP3,1
RSER,1
PLJF,1
E21P,1
CZSC,1
CHP1,1
PLJR,1
TDeC,1
19S2,1
BLPW,1
WFVP,1
OLW3,1
ROCL,1
NO45,1
AZ1,1
CNLB,1
181S,1
181F,1
510,1
CO2P,1
BRCB,1
BRNE,1
SUIC,1
CLPF,1
E4G3,1
E3PP,1
POFD,1
18GB,1
SC3,1
SCPM,1
SSC,1
FR5D,1
OLRP,1
CPMX,1
M20A,1
M20C,1
MEXA,1
M2L1,1
MEX1,1
WAFF,1
CR19,1
LTP2,1
LI1,1
A4ST,1
DK2P,1
RUJL,1
GBEG,1
LET2,1
LET1,1
LETP,1
GBQ1,1
ACL2,1
IN1L,1
2RHR,1
NLBA,1
NLN6,1
BRGO,1
BUEL,1
BE3V,1
NPFL,1
CL2B,1
CSUC,1
T191,1
BRCG,1
SCBR,1
CLIY,1
FIYO,1
BRCF,1
R2BP,1
UAE1,1
F1CC,1
F1CL,1
BEY1,1
BEYP,1
S1PO,1
E4G5,1
FAR2,1
FAPO,1
BAPL,1
ES3P,1
OLCF,1
L1PO,1
NO41,1
COLF,1
VZ1L,1
COLO,1
COLP,1
17P2,1
17P1,1
ROCJ,1
212F,1
182F,1
GBQ2,1
SCPA,1
LUCP,1
LUCL,1
RU2,1
NO43,1
SAKC,1
JUSÖ,1
CYSC,1
SLAR,1
GRP3,1
GR2,1
MNEC,1
MNE1,1
UN2,1
R2AP,1
ACFF,1
KOBU,1
UZ1,1
S2PA,1
IRPO,1
IRLC,1
IR1,1
CHC3,1
AUS1,1
AUSF,1
FFAC,1
23AF,1
L1RL,1
KOP1,1
GESC,1
SKKO,1
KO1,1
ACO1,1
POAR,1
C3P3,1
brti,1
UAE2,1
SURU,1
FR5B,1
FJE,1
FIP1,1
POFI,1
CPSB,1
CPSA,1
C17Q,1
CIR6,1
BPO4,1
FIC1,1
MAJC,1
MT1P,1
MALC,1
S2PO,1
A1P2,1
511,1
C2I4,1
C2I3,1
CPSD,1
P23Q,1
LPL,1
LPL2,1
TUPL,1
TUN1,1
TUNP,1
MO1N,1
MWP1,1
