competition_id,n_players_with_match
L3,980
DFB,856
DFBJ,510
L2,468
FS,428
BJ3,292
AJ3,291
RLSW,291
L1,274
BVP,273
RLW3,273
RLB3,215
AJ1,206
RLN3,202
BJ1,180
AJ,179
AJ2,171
19YL,170
WFPO,159
BJ2,159
RLN4,152
U19Q,151
MRPO,144
19S2,140
L2PO,136
NP34,134
U17Q,131
NRPO,131
BJ,128
AR3L,127
WFVP,123
19S1,119
EL,104
BVFP,101
SAPO,98
U21Q,95
19LA,90
17P2,86
HEPO,85
SU20,83
CL,79
19LB,77
L1PO,71
17P1,69
AA17,65
OBLB,64
PLIC,64
ELQ,62
BBPO,62
OLW3,62
SRPO,60
OLB2,58
ECLQ,58
MPPO,58
17EU,56
OLB1,55
ofb,51
17WC,50
OBLN,46
NLP,44
A1,43
SANP,42
RNME,41
UCOL,39
19EU,38
ALPW,38
19D1,38
19D6,37
TFVP,36
A2,35
OBLG,35
SHPO,35
CLQ,33
NL1,33
NL2,33
OBLF,31
19D7,30
VLBA,28
BPP,28
LPB1,27
OLRP,27
OLMR,26
19D8,25
21EU,24
19D5,24
19D3,23
RRLB,22
C1,22
SCC,22
DFL,21
19D4,21
20WC,20
NDSP,20
BLPW,19
CCB,18
EMQ,18
WMQ6,18
DKP,18
CGB,18
FAC,18
SWP,18
JGD2,17
BE1,17
NPAM,17
POPU,16
JGD3,16
RL2,16
RL3,16
RLP,16
FRC,15
OLNI,15
17LA,15
PL1,14
DK1,14
AJR2,14
BJ3R,14
GB2,14
VLBW,13
BE2,12
FR1,12
TR2,12
OBLC,12
AJR1,12
A1EL,11
PON2,11
DKRE,11
NOPO,11
CHPR,11
VLW1,11
DK2,11
FRYC,11
POBE,10
BJ4R,10
PO1,10
OBLL,10
17DA,10
NLJB,10
FIWC,9
TRP,9
NO1,9
21PL,9
RL1,9
QWEP,9
UNLC,9
19D2,9
PL2,8
TDV,8
IT1,8
CIT,8
LBSW,8
OBLK,8
EURO,8
17LB,8
SC1,8
CHUC,8
C2,8
CH18,8
OPHH,8
SE1,8
SEC,8
DKDL,8
ARRN,8
ORPE,8
AFCQ,8
NLBE,8
UNPO,8
PO2,8
LLSA,8
FI1,7
17DF,7
KLUB,7
CH17,7
GB3,7
GBFL,7
DKAR,7
FR2,7
UNLB,7
TS1,7
TSP,7
NLAJ,7
IJ1,7
NLVB,7
POEM,7
RRLS,7
FIS,6
FIL,6
SLO1,6
CITP,6
SCP,6
DK2R,6
DKRQ,6
LNWE,6
WMQ2,6
GR20,6
OLWE,6
FAYC,6
LNHA,6
CHC3,6
NLJV,6
POPO,6
FRL,6
MLSP,6
ATRM,5
UNLA,5
DKMR,5
NO2,5
OBLA,5
GB21,5
KR1,5
KRC,5
DK3O,5
DKPL,5
FR3,5
FR5J,5
TR1,5
VLSA,5
GB18,5
NLBV,5
CDR,5
PLSC,5
POCP,5
GR1,5
DK2P,5
FR4C,5
MNP3,5
MLS1,5
AJ17,4
C18E,4
USC,4
17DE,4
HBPO,4
POWM,4
CZ21,4
CZ3C,4
UNLD,4
BASU,4
SFA,4
LLM1,4
FR4A,4
CHC2,4
NLBJ,4
NLAE,4
IT2,4
ITJE,4
SBP,4
LLM2,4
19D9,4
VLW2,4
FR5I,4
ATRO,4
FR4B,4
F1CL,4
ATRW,3
SKC,3
SLI,3
JEMP,3
CHC1,3
ACL2,3
SL1,3
W23C,3
SE2,3
DK3V,3
VLHN,3
HLER,3
OBLE,3
F17M,3
FR5D,3
RNRL,3
A4V,3
VLHS,3
PONL,3
VLMV,3
TRS,3
NLBB,3
A23Q,3
AFCN,3
RSK1,3
RKPO,3
UNG1,3
VLSW,3
ISRF,3
ISPO,3
ISR1,3
T1AR,3
LBNW,3
T1MR,3
LNR2,3
AUS1,3
FFAC,3
TS2,3
E4G2,3
ES2,3
212S,3
PL31,3
211S,3
EJPL,3
NTD,3
GRP,3
SCPM,3
LUX1,3
LUXP,3
17DH,3
F19B,3
BAPO,3
DKDD,3
BU1,3
F19A,3
ZYP1,3
LBMI,3
NCD1,3
USMX,3
AZ1,3
ASPK,3
FR5A,3
AOLB,3
RNAB,3
A2RE,2
JGD,2
SLAR,2
OLYM,2
RTIP,2
LBNO,2
BOS1,2
C3P3,2
UAEP,2
UAE1,2
UALC,2
SER1,2
AU2C,2
SE3N,2
PL33,2
OLNE,2
A1R,2
A4K,2
LIEP,2
LBSO,2
THLI,2
SLP,2
KR2,2
UKR1,2
UKRP,2
AFCL,2
RSKA,2
UNGP,2
SLMR,2
ES1,2
FLAP,2
ISR2,2
OBLJ,2
CZ19,2
NLSC,2
NLBA,2
JAP1,2
EAFC,2
ACLE,2
JAPC,2
JASP,2
T1EL,2
CHAN,2
GB1,2
F19F,2
E3G1,2
ES1P,2
E4G1,2
212F,2
181F,2
NLBP,2
182F,2
NO31,2
IS1,2
ISP,2
ISL,2
23AF,2
211F,2
PT3A,2
POGR,2
511,2
WMQ3,2
PRTD,2
PT23,2
LLAB,2
ELVA,2
AOLR,2
17DD,2
AUSF,2
BE2E,2
BULP,2
VLHM,2
CPO1,2
OBLD,2
RS,2
AOLY,2
FR5H,2
GB4,2
WMQ1,2
CAN,2
CCL,2
USL,2
POUS,2
NO41,2
FR5C,2
FR5B,2
RO1,2
RORE,2
ROMP,2
RO1R,2
FR5E,2
ACQU,2
CNAT,2
OBLH,2
A4ST,1
SK2,1
ITJ2,1
CONC,1
J18W,1
JAP2,1
TR3B,1
NO32,1
POG3,1
HRSC,1
SER2,1
SB19,1
SB17,1
RSER,1
SR1R,1
A4O,1
KAZP,1
KAS1,1
KASC,1
THA2,1
POT2,1
CHFA,1
CSL,1
S21P,1
SE3S,1
RESE,1
S21N,1
DKRL,1
OL6,1
IT3A,1
BTCU,1
T211,1
OL4,1
RN,1
REKR,1
SFAL,1
SFA1,1
RUJL,1
UKR2,1
SHMR,1
MAZ1,1
IRLP,1
CIR5,1
LLHM,1
RUP,1
RU1,1
SSC,1
BIHP,1
BI19,1
CZJ3,1
BI17,1
JUSÖ,1
S21M,1
SC2,1
SUC,1
ES2P,1
POSU,1
2SAM,1
E3PP,1
PLZJ,1
182S,1
181S,1
NO43,1
NO42,1
IS2,1
NLAP,1
SURU,1
